open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775138400000,66227.30,67080.00,66123.00,66822.40,20636.572,1775141999999,1375190589.65130,482009,10664.214,710821846.42130,0
1775142000000,66822.30,66960.70,66596.20,66810.60,8566.429,1775145599999,572043596.51140,249830,3909.254,261067249.04100,0
1775145600000,66810.60,67234.40,66707.60,67050.10,7916.796,1775149199999,530525857.11440,222467,4190.579,280899789.70210,0
1775149200000,67050.00,67400.00,66622.40,66641.40,12264.218,1775152799999,821888675.27520,245411,6186.354,414731254.21100,0
1775152800000,66641.40,67044.80,66550.00,66941.60,5634.322,1775156399999,376018226.10010,187220,3331.396,222347028.88550,0
1775156400000,66941.70,67082.90,66827.80,66943.20,3699.127,1775159999999,247727462.12110,113692,1702.579,114033870.89510,0
1775160000000,66943.20,67078.90,66755.60,66906.30,3029.761,1775163599999,202706449.12220,80669,1626.907,108844657.77970,0
1775163600000,66906.40,66993.40,66681.30,66910.70,2094.620,1775167199999,139969022.23930,55524,989.776,66144212.87100,0
1775167200000,66910.70,67008.50,66782.00,66954.00,2072.862,1775170799999,138728108.86020,66834,1120.144,74975436.91400,0
1775170800000,66954.00,67070.20,66820.60,66868.50,1653.796,1775174399999,110685135.19200,62002,717.995,48053284.06850,0
1775174400000,66868.60,66976.20,66671.00,66761.80,2723.057,1775177999999,181901683.01400,84839,1180.266,78854336.95100,0
1775178000000,66761.80,66881.30,66450.00,66599.00,4087.425,1775181599999,272319372.83740,114279,1894.463,126265083.32260,0
1775181600000,66599.10,66726.70,66240.00,66504.60,7272.397,1775185199999,483282728.85900,159694,3245.800,215641363.79170,0
1775185200000,66504.60,66698.50,66461.00,66550.00,4129.956,1775188799999,274972985.72510,85209,1800.162,119859626.88330,0
1775188800000,66550.10,66666.00,66468.00,66578.80,1744.992,1775192399999,116165939.28940,67461,869.986,57919344.94810,0
1775192400000,66578.80,66789.60,66375.10,66574.90,3463.985,1775195999999,230715652.96560,96566,1790.726,119287089.01710,0
1775196000000,66574.90,66770.00,66523.20,66762.00,2064.989,1775199599999,137663865.44300,80379,1095.723,73050475.01890,0
1775199600000,66762.10,67233.30,66716.40,67008.80,6199.006,1775203199999,415249149.12620,145194,3706.451,248293107.85880,0
1775203200000,67008.80,67258.00,66864.10,66935.00,4767.938,1775206799999,319724636.59150,117447,2252.332,151059202.88980,0
1775206800000,66935.10,66976.00,66714.30,66828.90,2763.018,1775210399999,184625778.96910,73585,1172.265,78327283.31380,0
1775210400000,66828.90,66871.90,66644.00,66845.30,2217.705,1775213999999,148067605.39590,67674,1128.710,75367388.65600,0
1775214000000,66845.30,67041.90,66790.60,66983.40,2737.691,1775217599999,183199778.07720,75671,1557.919,104252197.20050,0
1775217600000,66983.50,67350.00,66605.90,66690.40,8947.233,1775221199999,599191646.02860,169816,4374.796,293111812.46520,0
1775221200000,66690.40,66707.10,66478.50,66644.60,6171.178,1775224799999,411044503.87990,126199,2603.300,173385622.84950,0
1775224800000,66644.60,66968.10,66600.00,66900.00,4449.791,1775228399999,297264324.78310,107651,2486.518,166106296.15890,0
1775228400000,66899.90,66999.00,66778.90,66806.10,2790.320,1775231999999,186616019.26100,74503,1493.941,99923616.25270,0
1775232000000,66806.00,67046.10,66800.00,66972.50,2190.628,1775235599999,146638499.24370,61783,1217.052,81473136.22620,0
1775235600000,66972.50,67040.00,66714.10,66811.00,3190.914,1775239199999,213336908.61190,75942,1515.543,101326469.14210,0
1775239200000,66811.00,66899.70,66746.90,66783.70,1313.064,1775242799999,87743172.71970,40442,713.613,47686763.88060,0
1775242800000,66783.60,66882.90,66740.60,66857.00,1227.270,1775246399999,81975573.25020,39590,629.297,42035001.39630,0
1775246400000,66857.00,66888.00,66800.00,66800.10,776.851,1775249999999,51930944.13990,26644,381.621,25511050.73000,0
1775250000000,66800.00,66946.30,66791.80,66929.50,1612.364,1775253599999,107831409.55370,28821,1181.138,78993996.98930,0
1775253600000,66929.40,66943.00,66813.00,66860.00,1236.070,1775257199999,82660215.52610,42376,690.563,46179394.37990,0
1775257200000,66859.90,66930.00,66800.70,66930.00,1189.991,1775260799999,79557683.91510,30986,566.545,37878803.31870,0
1775260800000,66930.00,66935.30,66838.90,66863.40,939.228,1775264399999,62823419.01430,29545,445.241,29781332.37300,0
1775264400000,66863.40,66895.70,66795.80,66820.00,1195.529,1775267999999,79899675.28030,28628,573.577,38332906.51290,0
1775268000000,66820.00,66891.40,66773.30,66814.10,1049.257,1775271599999,70105192.54710,26567,451.303,30155124.22120,0
1775271600000,66814.00,66875.40,66798.80,66799.10,718.718,1775275199999,48033225.98690,19141,369.625,24703143.40410,0
1775275200000,66799.10,66840.00,66745.50,66833.50,802.699,1775278799999,53626411.33960,20526,423.395,28286508.53220,0
1775278800000,66833.50,66908.40,66817.80,66871.00,1487.395,1775282399999,99453535.61430,35038,763.860,51076594.10130,0
1775282400000,66871.00,67023.70,66871.00,66981.50,1922.566,1775285999999,128706251.64800,37886,1124.626,75292546.28300,0
1775286000000,66981.50,67019.10,66904.00,66982.00,1794.695,1775289599999,120164886.17590,31874,893.800,59844516.99500,0
1775289600000,66982.10,67025.00,66874.50,66907.80,1638.621,1775293199999,109725851.39590,35332,743.546,49791481.72930,0
1775293200000,66907.80,66958.20,66882.10,66952.10,884.970,1775296799999,59231870.40710,24079,451.401,30212608.15710,0
1775296800000,66952.10,67150.30,66880.90,67139.10,2711.761,1775300399999,181757148.12830,50548,1554.888,104229360.84300,0
1775300400000,67139.10,67223.80,67050.00,67128.90,2757.579,1775303999999,185108436.94280,51695,1389.296,93267540.47570,0
1775304000000,67128.90,67152.50,67025.20,67062.00,1463.379,1775307599999,98166433.55050,32152,690.490,46319702.83990,0
1775307600000,67061.90,67245.30,67044.80,67170.00,2344.200,1775311199999,157449251.56710,46788,1175.431,78947078.73880,0
1775311200000,67170.00,67193.30,67003.70,67177.60,4367.856,1775314799999,292973430.42990,43002,1174.446,78802525.06780,0
1775314800000,67177.50,67554.50,67145.60,67357.30,8203.922,1775318399999,552515422.37510,124231,5274.922,355277772.05750,0
1775318400000,67357.40,67500.00,67292.00,67335.20,5582.375,1775321999999,376292975.18820,75069,2436.183,164227686.63490,0
1775322000000,67335.10,67386.00,67249.90,67302.30,1946.546,1775325599999,131021765.08160,42983,912.547,61425347.51100,0
1775325600000,67302.30,67350.00,67226.40,67265.70,1442.733,1775329199999,97082886.54030,31909,794.278,53450121.14760,0
1775329200000,67265.60,67523.80,67245.60,67262.70,2205.233,1775332799999,148562371.50970,55733,1210.019,81529665.31280,0
1775332800000,67262.80,67269.40,67150.60,67240.20,1456.190,1775336399999,97873635.12190,29485,696.536,46815816.94270,0
1775336400000,67240.20,67452.70,67180.90,67325.00,1362.401,1775339999999,91721232.20310,35591,844.883,56881912.86870,0
1775340000000,67325.00,67438.70,67305.40,67368.90,1151.500,1775343599999,77571443.91270,34885,589.600,39716650.77150,0
1775343600000,67368.90,67371.40,67214.20,67271.00,1340.984,1775347199999,90231851.06710,32038,655.252,44088434.98330,0
1775347200000,67271.10,67279.20,67131.10,67177.00,1420.572,1775350799999,95478378.18390,33011,705.466,47418639.87810,0
1775350800000,67177.00,67200.00,67045.20,67060.60,1631.698,1775354399999,109490692.79390,37102,805.072,54019093.76430,0
1775354400000,67060.60,67154.00,66900.00,67144.30,3024.169,1775357999999,202710639.28070,58129,1524.998,102250449.53570,0
1775358000000,67144.30,67166.90,67058.00,67113.50,827.213,1775361599999,55521258.71840,23071,430.610,28902532.44500,0
1775361600000,67113.40,67160.00,67034.80,67066.20,1007.637,1775365199999,67606204.08020,28127,471.647,31646014.79810,0
1775365200000,67066.30,67127.50,66822.80,66905.10,2325.371,1775368799999,155775479.36450,48751,1018.256,68223403.95600,0
1775368800000,66905.20,66918.60,66575.50,66771.60,7701.988,1775372399999,513902807.77370,120801,3842.276,256349016.67120,0
1775372400000,66771.60,66887.10,66685.30,66787.40,2881.334,1775375999999,192441022.20490,54157,1334.531,89122588.00430,0
1775376000000,66787.40,66910.00,66782.10,66892.50,1538.000,1775379599999,102809218.63450,35138,831.603,55590923.57630,0
1775379600000,66892.60,67020.40,66862.30,66996.00,2024.531,1775383199999,135539104.88080,43425,1114.291,74601310.07830,0
1775383200000,66996.10,67132.80,66928.10,67012.30,2032.778,1775386799999,136220684.19070,42033,1077.664,72224886.88280,0
1775386800000,67012.40,67054.10,66934.40,66972.70,1308.905,1775390399999,87685885.49160,29739,598.814,40117755.29900,0
1775390400000,66972.70,66972.70,66650.00,66751.40,5228.659,1775393999999,349148144.17930,94509,2500.857,166972849.27660,0
1775394000000,66751.50,66892.90,66666.00,66863.40,2779.283,1775397599999,185621166.46490,63521,1472.794,98368744.95370,0
1775397600000,66863.50,66940.20,66783.10,66892.50,2313.054,1775401199999,154689170.21450,46398,1154.077,77188939.95110,0
1775401200000,66892.60,67828.60,66792.60,67272.20,17243.801,1775404799999,1162299656.70300,263016,9774.501,658909417.35260,0
1775404800000,67272.20,67381.00,67132.20,67178.80,3833.608,1775408399999,257898452.01800,88956,1706.810,114834257.84050,0
1775408400000,67178.90,67376.30,67150.00,67342.20,2318.157,1775411999999,155926767.88640,62305,1308.519,88014462.58560,0
1775412000000,67342.20,67428.20,67246.60,67381.10,1759.782,1775415599999,118488180.87340,46972,791.955,53339284.19370,0
1775415600000,67381.20,67540.00,67250.00,67329.10,2721.463,1775419199999,183430657.58880,55754,1522.018,102595123.42290,0
1775419200000,67329.10,67681.60,67302.40,67636.70,3902.447,1775422799999,263639844.32140,73452,2625.813,177400964.57550,0
1775422800000,67636.70,67672.90,67377.20,67519.50,3003.776,1775426399999,202810434.33710,81408,1620.827,109445379.23070,0
1775426400000,67519.50,68347.90,67313.60,68313.00,14605.362,1775429999999,991894528.30030,294008,8606.259,584693385.27420,0
1775430000000,68313.00,69108.00,68232.00,68997.90,17484.581,1775433599999,1202203958.01850,370968,9882.060,679448047.09090,0
1775433600000,68997.90,69583.00,68997.90,69051.90,14169.018,1775437199999,981645499.11490,335582,7329.701,507916146.68420,0
1775437200000,69051.90,69103.10,68761.00,68782.90,6282.170,1775440799999,432782387.63790,165886,2813.773,193842238.50680,0
1775440800000,68782.90,69386.20,68740.20,69183.60,7133.971,1775444399999,493305473.21200,212676,3922.459,271259912.26160,0
1775444400000,69183.60,69223.40,69026.60,69092.40,3887.373,1775447999999,268664155.44660,108893,1528.269,105629868.42630,0
1775448000000,69092.30,69188.00,68943.30,69107.60,3311.978,1775451599999,228751522.00620,88788,1570.684,108485589.69270,0
1775451600000,69107.60,69214.50,69052.00,69167.10,1991.853,1775455199999,137733568.55130,57426,1064.582,73614808.16930,0
1775455200000,69167.00,69338.20,68769.60,68958.70,6473.617,1775458799999,446726000.80420,151355,3326.147,229527188.77510,0
1775458800000,68958.80,69190.80,68800.00,69089.70,4997.301,1775462399999,344904974.18230,111645,2068.314,142729041.39490,0
1775462400000,69089.80,69328.70,69047.70,69191.70,3993.886,1775465999999,276343064.70210,87954,2064.324,142855072.61580,0
1775466000000,69191.70,70252.90,69180.00,69699.40,18431.974,1775469599999,1286865750.24240,337078,10674.040,745145658.20730,0
1775469600000,69699.40,69982.20,69666.00,69739.20,5348.035,1775473199999,373221536.25620,128611,2794.569,195065178.49800,0
1775473200000,69739.20,69739.20,69524.00,69583.60,3764.749,1775476799999,262082618.74470,99042,1688.835,117573860.70600,0
1775476800000,69583.50,69602.40,69283.00,69337.30,4709.786,1775480399999,327039407.92650,121544,2239.466,155506270.62050,0
1775480400000,69337.40,69521.40,69200.10,69399.80,6493.035,1775483999999,450268940.95480,199012,3425.133,237542285.81530,0
1775484000000,69399.70,69791.30,69088.00,69620.00,12807.333,1775487599999,889265095.77710,350328,6145.597,426890467.41600,0
1775487600000,69620.00,69931.90,69490.00,69922.50,7526.043,1775491199999,524755629.80330,231695,4063.495,283386639.33070,0
1775491200000,69922.40,70332.50,69737.60,69759.20,10741.826,1775494799999,751900766.46630,252049,5408.562,378681992.45020,0
1775494800000,69759.20,69778.40,69240.00,69540.60,9573.939,1775498399999,665158175.40490,246307,4280.611,297356764.32610,0
1775498400000,69540.60,69955.30,69436.40,69852.90,5050.802,1775501999999,352241319.41220,156120,2904.463,202571809.30910,0
1775502000000,69852.80,69862.20,69543.80,69704.80,3330.826,1775505599999,232180234.68030,104033,1639.712,114291097.08470,0
1775505600000,69704.80,69940.00,69578.00,69779.40,2833.907,1775509199999,197775507.38660,79109,1541.219,107548553.26050,0
1775509200000,69779.50,69784.30,69400.00,69476.50,2367.163,1775512799999,164669899.78100,71145,1105.531,76886731.16890,0
1775512800000,69476.50,69554.20,68777.00,68777.10,7405.076,1775516399999,511769117.28520,153374,2953.579,204210121.59530,0
1775516400000,68777.00,68880.10,68227.50,68817.90,14131.575,1775519999999,969252522.78150,264226,6451.302,442547855.08410,0
1775520000000,68817.90,69111.80,68682.70,68738.70,7076.461,1775523599999,487310106.74790,184406,4009.638,276140752.14020,0
1775523600000,68738.60,68878.30,68291.00,68363.90,7228.844,1775527199999,495849489.44480,191784,3060.930,209957054.88120,0
1775527200000,68363.90,68684.60,68241.90,68640.30,5150.666,1775530799999,352821153.17680,131669,2620.678,179503436.05280,0
1775530800000,68640.30,68780.00,68586.50,68746.30,2875.385,1775534399999,197548292.78530,76893,1526.951,104904620.17660,0
1775534400000,68746.40,68955.60,68510.50,68819.30,4248.648,1775537999999,292029912.89720,97601,2225.344,152987910.44370,0
1775538000000,68819.20,68831.00,68577.60,68627.50,2555.837,1775541599999,175564277.43570,72078,1092.975,75080579.85150,0
1775541600000,68627.40,68635.90,68400.60,68540.00,3505.289,1775545199999,240165365.56500,94310,1845.534,126451893.20840,0
1775545200000,68539.90,68677.80,68470.00,68592.10,2041.225,1775548799999,139983447.26240,64700,1143.064,78389374.67200,0
1775548800000,68592.00,68963.40,68570.70,68907.10,4642.324,1775552399999,319426852.03340,128313,2506.079,172414219.73650,0
1775552400000,68907.10,69219.00,68900.00,69109.80,6058.021,1775555999999,418539427.80470,138499,3233.709,223412366.08370,0
1775556000000,69109.90,69170.00,68151.80,68196.00,13660.183,1775559599999,936408406.72780,286148,6146.877,421335611.72490,0
1775559600000,68196.10,68430.10,68033.00,68310.80,7993.096,1775563199999,545460523.60270,179914,4486.954,306208003.23680,0
1775563200000,68310.70,68579.30,68039.80,68367.00,7657.761,1775566799999,522969015.47680,197528,3878.996,264952955.52680,0
1775566800000,68366.90,68613.80,68168.00,68208.10,8543.123,1775570399999,584680469.54640,226716,3944.131,269898422.21410,0
1775570400000,68208.10,68232.10,67741.00,67831.00,14376.041,1775573999999,977083518.50240,368881,6654.953,452360392.67190,0
1775574000000,67831.10,68250.00,67711.00,68138.40,7962.196,1775577599999,541290865.02210,245082,4285.207,291340795.75440,0
1775577600000,68138.50,68431.80,68049.90,68207.20,6229.966,1775581199999,425148024.69220,184980,3328.263,227144482.38970,0
1775581200000,68207.20,68996.00,68164.50,68670.00,7980.601,1775584799999,547559149.81260,198413,4301.069,295149250.81810,0
1775584800000,68670.10,68746.70,68318.10,68413.70,4727.513,1775588399999,323964876.84700,129716,1933.614,132513156.70420,0
1775588400000,68413.70,69068.60,68315.30,68975.90,9428.713,1775591999999,648139273.58920,269100,5356.541,368310176.59100,0
1775592000000,68975.90,69500.00,68975.90,69285.20,9691.622,1775595599999,671647575.52560,223794,5397.482,374015957.86020,0
1775595600000,69285.30,70200.00,69273.30,69886.70,18637.709,1775599199999,1301337793.75920,321559,11026.001,769788135.65350,0
1775599200000,69886.70,71499.90,69886.60,71479.90,31964.577,1775602799999,2260505816.11510,654941,18561.104,1312490326.73180,0
1775602800000,71479.90,72743.40,71155.00,71890.20,38592.446,1775606399999,2776845908.50160,706523,21049.393,1514906964.89830,0
1775606400000,71890.20,72086.40,71505.20,71681.90,12154.360,1775609999999,873093491.89310,250020,6241.023,448374859.88730,0
1775610000000,71681.90,71732.60,71416.90,71446.50,5646.636,1775613599999,403931801.42460,139947,2943.234,210545828.59720,0
1775613600000,71446.50,71698.00,71186.00,71330.00,6209.708,1775617199999,443356043.54600,154453,2827.072,201893737.58340,0
1775617200000,71329.90,71449.90,71231.30,71259.60,2746.993,1775620799999,195943079.43580,78179,1323.878,94445764.78700,0
1775620800000,71259.70,71649.80,71250.00,71528.60,5039.550,1775624399999,360319628.17410,111660,2629.598,188014645.40930,0
1775624400000,71528.60,71797.00,71516.30,71701.60,3933.249,1775627999999,281891312.69790,90151,2217.081,158904709.99220,0
1775628000000,71701.50,71919.00,71539.20,71697.50,4019.369,1775631599999,288433819.56640,98693,1960.958,140738334.26870,0
1775631600000,71697.40,71873.70,71551.80,71612.00,4017.693,1775635199999,287910240.01620,92150,1880.841,134787082.16130,0
1775635200000,71612.10,71808.50,71612.00,71776.00,3116.268,1775638799999,223471763.78070,90625,1632.403,117062485.85250,0
1775638800000,71776.00,71945.00,71555.30,71655.40,3363.095,1775642399999,241298822.37980,94802,1555.063,111571013.63340,0
1775642400000,71655.40,71782.10,71415.30,71445.70,3263.796,1775645999999,233556778.67020,82177,1483.050,106140330.55020,0
1775646000000,71445.70,71687.60,71367.00,71650.20,4717.931,1775649599999,337616932.93890,105123,2664.248,190674738.77730,0
1775649600000,71650.20,72169.50,71542.60,72023.60,10583.578,1775653199999,760176268.94870,191051,6675.315,479437060.39300,0
1775653200000,72023.60,72858.50,71460.10,71563.20,37732.505,1775656799999,2725349130.59170,635641,19593.232,1415852471.90930,0
1775656800000,71563.20,71723.80,70671.60,70888.00,20733.852,1775660399999,1475028279.96060,440413,9332.848,664074284.59520,0
1775660400000,70888.00,71327.20,70796.40,71274.80,10170.443,1775663999999,723187186.05110,239778,5354.277,380715311.67890,0
1775664000000,71274.90,71655.00,71218.90,71560.90,7730.290,1775667599999,551928884.59170,187614,3883.221,277313547.48450,0
1775667600000,71561.00,71934.50,71447.40,71847.50,8262.334,1775671199999,592568066.02780,212612,4086.108,293037817.38400,0
1775671200000,71847.50,71847.70,71035.80,71064.90,10227.962,1775674799999,730494643.64340,243022,4742.489,338707117.66810,0
1775674800000,71064.90,71333.00,70980.00,71283.00,5944.079,1775678399999,423139068.62210,155838,3253.735,231644049.47530,0
1775678400000,71283.00,71444.80,71226.00,71336.90,2304.428,1775681999999,164404936.52060,70829,1196.941,85399779.38410,0
1775682000000,71337.00,71726.70,71293.20,71509.50,3112.217,1775685599999,222702418.49100,78875,1877.675,134368165.63920,0
1775685600000,71509.60,71536.20,71024.20,71024.30,3942.192,1775689199999,280849009.45080,108476,1761.508,125495504.33130,0
1775689200000,71024.20,71198.40,70850.90,71038.10,4405.964,1775692799999,312832118.10590,131626,2315.529,164424360.48970,0
1775692800000,71038.20,71107.00,70622.90,70779.00,5843.190,1775696399999,413799412.31020,165402,2409.095,170623073.70170,0
1775696400000,70779.00,70940.80,70428.00,70900.00,7732.073,1775699999999,546332765.94230,200074,3667.543,259217956.48770,0
1775700000000,70899.90,71168.00,70777.00,71029.70,4609.518,1775703599999,327251445.45480,118158,2476.541,175827585.59970,0
1775703600000,71029.60,71091.90,70818.00,70961.20,3009.072,1775707199999,213450301.67010,84404,1470.524,104318649.06940,0
1775707200000,70961.20,70980.50,70700.00,70760.10,3066.357,1775710799999,217136951.27700,67194,1174.179,83159725.83620,0
1775710800000,70760.10,71063.00,70666.00,70959.70,3706.321,1775714399999,262814660.90490,86530,2095.240,148572354.96850,0
1775714400000,70959.60,71058.60,70780.10,70998.80,2557.880,1775717999999,181437837.20430,75080,1297.358,92025427.02710,0
1775718000000,70998.80,71087.80,70913.50,70945.00,2671.884,1775721599999,189671904.10140,69701,1395.111,99041007.59150,0
1775721600000,70945.00,71342.00,70831.90,71207.60,4857.915,1775725199999,345562419.22010,104333,2709.032,192718557.82460,0
1775725200000,71207.50,71533.00,71060.90,71488.70,5655.474,1775728799999,403338610.38180,147357,3060.665,218315806.65480,0
1775728800000,71488.70,71498.90,71234.70,71234.70,3102.242,1775732399999,221407930.04270,86464,1426.115,101784717.88610,0
1775732400000,71234.70,71317.00,71007.80,71109.90,3694.561,1775735999999,262853766.77530,92491,1664.702,118427322.83060,0
1775736000000,71109.90,71299.60,70978.80,71245.00,3685.525,1775739599999,262260903.83080,108800,1846.798,131425250.70110,0
1775739600000,71244.90,71320.00,70590.00,70765.20,9043.698,1775743199999,640993461.88960,227502,4002.654,283740920.81230,0
1775743200000,70765.20,71224.50,70470.20,71083.50,10350.748,1775746799999,733011049.14530,267155,5518.024,390851271.03440,0
1775746800000,71083.40,72320.00,70887.80,72108.00,26071.831,1775750399999,1871380919.90950,541621,14306.803,1027131231.42290,0
1775750400000,72108.00,72377.40,71688.80,72048.00,13698.746,1775753999999,987034465.36180,330079,6244.983,450052176.64690,0
1775754000000,72048.10,72517.90,72028.20,72306.90,12725.975,1775757599999,920500502.81500,317108,6644.422,480639467.69770,0
1775757600000,72307.00,72339.00,71705.00,71849.30,6911.030,1775761199999,496924041.62790,207418,3460.499,248769191.78960,0
1775761200000,71849.30,72267.30,71701.30,72055.90,8541.443,1775764799999,615071848.24990,190096,4542.484,327138326.76910,0
1775764800000,72055.80,72419.80,71945.00,72377.60,4197.604,1775768399999,303216133.79210,113125,2262.526,163438680.21540,0
1775768400000,72377.60,72666.60,72102.50,72230.10,5983.887,1775771999999,432997751.19570,151454,3104.099,224672190.82530,0
1775772000000,72230.20,73128.00,71911.10,71911.20,15253.827,1775775599999,1107508287.10520,286722,8739.925,634924386.42470,0
1775775600000,71911.10,71999.00,71539.90,71750.40,8835.656,1775779199999,634057764.35260,202511,4901.429,351738543.95300,0
1775779200000,71750.40,71995.80,71546.00,71932.30,6397.971,1775782799999,459261457.68140,183690,3420.198,245530348.26110,0
1775782800000,71932.30,72350.00,71620.60,72124.00,8235.607,1775786399999,593549340.95390,205022,4708.799,339394899.70190,0
1775786400000,72124.00,72255.00,71882.30,71926.30,4051.442,1775789999999,292019173.28650,105953,1974.906,142360315.84150,0
1775790000000,71926.20,71993.00,71770.50,71837.30,3030.935,1775793599999,217855128.94500,80640,1378.216,99058812.13390,0
1775793600000,71837.30,72199.90,71781.90,72088.80,3096.039,1775797199999,222788615.26170,87153,1645.565,118425421.45530,0
1775797200000,72088.80,72243.60,71973.80,72098.60,2811.713,1775800799999,202807008.36400,81770,1428.646,103048833.55520,0
1775800800000,72098.40,72154.80,71759.00,71778.10,3516.103,1775804399999,252905236.90440,93394,1584.937,114004025.65260,0
1775804400000,71778.10,71821.10,71382.10,71461.20,7061.726,1775807999999,505699287.81640,136420,2733.006,195701971.21130,0
1775808000000,71461.20,71730.00,71395.00,71571.60,5531.598,1775811599999,395914627.78220,116774,2793.799,199941953.94130,0
1775811600000,71571.60,71840.80,71555.80,71746.20,3388.617,1775815199999,243070717.73930,96474,1853.736,132975972.71020,0
1775815200000,71746.10,71910.00,71658.80,71872.40,3363.748,1775818799999,241469909.89140,85840,1841.195,132194672.01940,0
1775818800000,71872.50,72229.00,71861.50,72092.70,6834.269,1775822399999,492817446.45240,135641,3396.218,244876194.48610,0
