open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777593600000,76305.40,76557.30,76265.40,76415.10,2833.122,1777597199999,216569852.11530,74156,1521.187,116283619.13780,0
1777597200000,76415.10,76738.30,76400.10,76644.10,3011.553,1777600799999,230690911.61420,76057,1667.558,127754629.35450,0
1777600800000,76644.00,76703.20,76485.20,76552.90,2376.300,1777604399999,182019316.95410,55615,939.898,71990546.35330,0
1777604400000,76552.80,77421.20,76510.00,77082.60,13452.056,1777607999999,1037474645.23440,245640,8071.154,622320494.14570,0
1777608000000,77082.60,77177.10,76900.00,76997.40,4141.156,1777611599999,319043248.38870,99883,1706.205,131451165.08550,0
1777611600000,76997.30,77155.00,76988.00,77135.30,1833.901,1777615199999,141367262.18050,54495,1047.246,80726401.33050,0
1777615200000,77135.30,77143.50,76833.70,76953.90,2858.941,1777618799999,220151859.65350,79262,1405.488,108238175.86270,0
1777618800000,76953.80,77110.00,76922.40,77100.00,3484.420,1777622399999,268346014.76940,69564,1743.183,134244737.37590,0
1777622400000,77099.90,77480.00,77010.50,77340.00,7056.179,1777625999999,545654632.04490,119862,3715.550,287302349.15010,0
1777626000000,77340.10,77358.50,77160.00,77239.30,3412.386,1777629599999,263701791.61990,59811,1437.124,111054336.54040,0
1777629600000,77239.30,77408.70,77118.10,77268.90,2931.392,1777633199999,226432317.80270,64070,1565.993,120970665.56580,0
1777633200000,77268.90,77588.40,77232.40,77429.50,4473.362,1777636799999,346274618.91810,97048,2626.534,203346102.52600,0
1777636800000,77429.60,78145.30,77368.20,77847.20,18429.963,1777640399999,1434918989.68000,310495,10402.561,809830535.50540,0
1777640400000,77847.20,78879.90,77847.10,78691.30,22865.238,1777643999999,1791937804.11700,411930,12160.474,952905269.82800,0
1777644000000,78691.30,78860.00,78004.10,78312.90,15174.189,1777647599999,1190196794.52070,307634,7427.673,582652776.76390,0
1777647600000,78312.80,78688.00,78130.00,78395.40,10478.480,1777651199999,821638492.93170,229358,5480.049,429694147.55870,0
1777651200000,78395.40,78642.00,78130.00,78175.40,7267.884,1777654799999,569264084.34200,188922,3646.317,285602489.72600,0
1777654800000,78175.40,78557.40,78081.50,78509.20,4667.591,1777658399999,365641872.41190,130140,2659.752,208343535.61510,0
1777658400000,78509.30,78597.90,78336.10,78392.10,3962.063,1777661999999,310990310.78320,113619,2038.521,160012952.88810,0
1777662000000,78392.10,78514.20,78274.00,78316.90,3138.280,1777665599999,245910512.07610,89014,1683.346,131910475.84610,0
1777665600000,78317.00,78402.90,77717.70,77838.20,6294.832,1777669199999,491061543.54440,120544,2548.243,198835799.61950,0
1777669200000,77838.10,78163.80,77815.00,78163.80,3397.600,1777672799999,265001797.71220,76454,1977.852,154260816.36870,0
1777672800000,78163.80,78368.30,78091.80,78105.90,3177.489,1777676399999,248607140.42500,69953,1447.544,113272845.99100,0
1777676400000,78105.90,78214.50,77990.90,78192.00,2279.929,1777679999999,178031179.35270,49888,1048.459,81870637.85790,0
1777680000000,78191.90,78358.70,78123.00,78303.30,2196.897,1777683599999,171892664.97990,60680,1165.463,91188226.35340,0
1777683600000,78303.30,78413.40,78246.50,78295.80,1674.330,1777687199999,131126030.75670,50604,861.854,67499192.76570,0
1777687200000,78295.80,78480.00,78210.30,78319.20,1651.331,1777690799999,129358533.78330,52856,926.202,72564247.98310,0
1777690800000,78319.30,78503.90,78183.40,78377.70,2593.320,1777694399999,203183177.06320,63249,1437.129,112619371.76570,0
1777694400000,78377.70,78416.80,78040.00,78137.40,3846.424,1777697999999,300786325.57460,70938,1455.161,113801919.66190,0
1777698000000,78137.30,78219.60,77979.30,78140.00,3285.902,1777701599999,256599050.91850,65130,1677.710,131033596.62480,0
1777701600000,78140.10,78322.00,78099.40,78278.30,1731.257,1777705199999,135418004.04730,43972,1074.421,84052003.27660,0
1777705200000,78278.30,78304.20,78156.10,78181.60,1391.002,1777708799999,108820972.74350,35008,677.326,52987443.59060,0
1777708800000,78181.60,78318.00,78113.00,78272.20,1385.259,1777712399999,108363939.57410,35522,711.816,55690190.10480,0
1777712400000,78272.20,78359.20,78168.40,78252.30,1283.755,1777715999999,100481410.89490,35686,664.063,51979813.16410,0
1777716000000,78252.40,78273.10,78175.00,78205.40,886.618,1777719599999,69347514.54880,25545,440.888,34484296.27210,0
