open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775001600000,2104.48,2117.44,2095.60,2113.91,153874.151,1775005199999,324087402.19438,269352,85301.504,179726230.43996,0
1775005200000,2113.92,2115.00,2090.00,2092.01,124528.327,1775008799999,261465254.32987,242555,53880.784,113103702.00750,0
1775008800000,2092.00,2095.48,2081.19,2087.58,134461.873,1775012399999,280764842.19588,230971,66379.322,138650033.14733,0
1775012400000,2087.57,2106.73,2087.57,2101.87,132636.136,1775015999999,278419599.28157,220568,76138.358,159806048.84952,0
1775016000000,2101.87,2115.71,2099.18,2110.39,128311.648,1775019599999,270469462.33276,195507,72425.174,152684109.55811,0
1775019600000,2110.38,2135.60,2105.27,2121.65,281392.904,1775023199999,597537232.73952,341214,159199.599,338078240.54326,0
1775023200000,2121.65,2156.47,2121.61,2150.27,429722.522,1775026799999,920510219.96627,491706,255000.892,546152114.20360,0
1775026800000,2150.27,2157.99,2129.11,2130.13,281799.028,1775030399999,603658482.86214,320656,124738.706,267191389.82956,0
1775030400000,2130.13,2142.76,2124.43,2136.02,233415.099,1775033999999,497952823.36703,276660,121579.562,259391149.11326,0
1775034000000,2136.03,2139.50,2127.06,2135.49,131765.141,1775037599999,281013494.46729,203401,65515.994,139743900.28218,0
1775037600000,2135.50,2136.94,2125.17,2131.58,85696.141,1775041199999,182612219.32725,150666,40898.086,87153285.54392,0
1775041200000,2131.58,2139.00,2129.58,2134.18,95413.439,1775044799999,203658897.06396,133870,49683.870,106061090.81582,0
1775044800000,2134.18,2149.37,2120.84,2129.89,278942.971,1775048399999,594762357.40989,302212,141155.577,301065200.87255,0
1775048400000,2129.89,2134.22,2107.53,2118.58,452244.598,1775051999999,958977908.75067,519895,215328.408,456597423.85073,0
1775052000000,2118.57,2129.84,2112.83,2125.97,202264.277,1775055599999,429150244.06617,357749,101097.393,214535288.31200,0
1775055600000,2125.98,2137.67,2121.00,2133.93,167713.203,1775059199999,357253562.24289,261065,84236.695,179452293.93022,0
1775059200000,2133.93,2152.15,2123.65,2144.99,244868.652,1775062799999,523610622.59915,314601,121846.836,260592691.46907,0
1775062800000,2145.00,2167.20,2132.30,2135.86,354345.495,1775066399999,761972786.64523,426356,181987.447,391487008.36220,0
1775066400000,2135.86,2136.84,2122.23,2128.12,165725.716,1775069999999,352809550.08447,326967,86323.016,183779388.45494,0
1775070000000,2128.13,2144.00,2126.83,2140.24,117558.032,1775073599999,251231750.14728,213421,60306.883,128874388.91523,0
1775073600000,2140.25,2146.78,2129.20,2142.46,103059.410,1775077199999,220229546.58913,154996,51546.518,110162816.96471,0
1775077200000,2142.46,2164.47,2141.81,2155.57,167811.627,1775080799999,361458041.91418,231365,89205.048,192155446.41373,0
1775080800000,2155.56,2157.57,2136.43,2138.74,177213.657,1775084399999,380237632.48902,248938,83337.350,178794955.52533,0
1775084400000,2138.75,2144.84,2133.92,2138.80,81349.759,1775087999999,174067898.38504,148792,38340.252,82038143.06368,0
1775088000000,2138.80,2158.42,2134.58,2154.58,170787.537,1775091599999,366640915.83753,289687,92063.527,197666625.41615,0
1775091600000,2154.58,2154.84,2088.00,2098.56,888468.612,1775095199999,1879482076.94950,1232956,418730.278,885670424.77891,0
1775095200000,2098.56,2098.56,2062.37,2072.78,512737.807,1775098799999,1065914859.98503,579654,236454.739,491627072.36078,0
1775098800000,2072.78,2075.49,2044.00,2054.73,379274.366,1775102399999,780689364.33316,386435,176447.951,363186568.12425,0
1775102400000,2054.73,2057.42,2040.28,2043.49,208664.936,1775105999999,427421352.41810,289433,99790.588,204430306.44295,0
1775106000000,2043.49,2050.42,2037.23,2049.01,219097.339,1775109599999,448094057.84338,247469,95717.248,195770988.07008,0
1775109600000,2049.01,2052.68,2044.09,2048.70,133780.964,1775113199999,274017089.27436,198260,64187.263,131481771.28796,0
1775113200000,2048.69,2055.74,2042.89,2054.80,134215.854,1775116799999,275185719.76054,182587,68360.587,140186210.64066,0
1775116800000,2054.79,2054.79,2044.11,2045.08,92330.732,1775120399999,189099626.67686,134048,40585.582,83118759.35344,0
1775120400000,2045.08,2046.91,2038.19,2042.82,122792.715,1775123999999,250848170.70670,152531,58745.091,120020924.08176,0
1775124000000,2042.82,2043.82,2030.63,2037.68,139424.752,1775127599999,283873329.76310,175555,67745.187,137935594.81494,0
1775127600000,2037.68,2039.30,2022.00,2032.04,181082.252,1775131199999,367914989.65042,200497,83680.913,170074192.64222,0
1775131200000,2032.03,2032.39,2023.08,2025.89,159132.508,1775134799999,322756829.59244,222974,83812.366,169998238.09838,0
1775134800000,2025.90,2041.70,2015.55,2037.69,403349.713,1775138399999,817040174.03330,464878,209606.497,424708233.93063,0
1775138400000,2037.69,2072.00,2031.55,2062.60,641759.488,1775141999999,1317936538.50484,748033,330941.549,679817577.03225,0
1775142000000,2062.60,2066.86,2047.17,2058.46,300763.513,1775145599999,618687219.35587,418926,136899.014,281627845.25193,0
1775145600000,2058.45,2076.00,2051.01,2061.94,185961.106,1775149199999,383603940.01938,312277,98528.771,203270513.46083,0
1775149200000,2061.93,2070.97,2042.39,2046.00,231326.733,1775152799999,475748840.82207,283421,118151.728,242982262.24893,0
1775152800000,2046.01,2063.00,2042.18,2057.41,148192.653,1775156399999,303759728.57881,201659,82642.874,169407423.02683,0
1775156400000,2057.42,2065.88,2053.64,2064.39,83003.184,1775159999999,170918245.88624,154975,40449.236,83305242.22831,0
1775160000000,2064.40,2073.41,2059.63,2067.29,136958.848,1775163599999,283234278.10247,138885,74299.325,153662325.82392,0
1775163600000,2067.29,2069.86,2054.85,2062.23,105359.502,1775167199999,217096202.03202,112513,45487.798,93740590.98839,0
1775167200000,2062.23,2063.80,2052.26,2059.08,85078.877,1775170799999,175215126.67223,107690,47261.925,97349147.33167,0
1775170800000,2059.07,2061.00,2052.59,2055.96,101416.402,1775174399999,208532412.84981,109385,44870.608,92230856.49957,0
1775174400000,2055.97,2058.71,2048.52,2052.06,64518.336,1775177999999,132495503.19651,132910,33894.417,69611409.31509,0
1775178000000,2052.06,2061.88,2044.00,2049.43,147551.677,1775181599999,302696682.11883,185500,76162.856,156198617.45193,0
1775181600000,2049.44,2059.17,2038.35,2051.43,183280.975,1775185199999,375426708.55568,254961,87281.372,178858437.99575,0
1775185200000,2051.42,2056.40,2049.00,2053.00,83170.477,1775188799999,170755244.42323,125297,39276.373,80629957.15749,0
1775188800000,2053.01,2057.00,2047.57,2053.64,53603.495,1775192399999,110031171.31249,107855,29546.356,60658422.14981,0
1775192400000,2053.64,2063.99,2046.16,2056.16,100920.900,1775195999999,207646076.32283,146886,56368.307,115993875.90838,0
1775196000000,2056.16,2066.00,2053.78,2062.66,78388.302,1775199599999,161544297.20445,141293,43979.493,90639392.50091,0
1775199600000,2062.67,2074.60,2061.11,2064.98,125236.688,1775203199999,258848764.25514,171466,67915.357,140391964.86166,0
1775203200000,2064.98,2071.14,2057.16,2059.85,96548.669,1775206799999,199255520.81589,142198,46413.460,95791644.64808,0
