open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756962000000,4389.86,4389.86,4360.21,4372.81,246024.978,1756965599999,1075675217.92112,289730,115098.893,503197255.84314,0
1756965600000,4372.81,4380.77,4353.36,4363.01,153716.053,1756969199999,671038248.44378,194915,76469.456,333890283.44892,0
1756969200000,4363.00,4381.44,4360.40,4368.80,112368.062,1756972799999,491037503.34415,145541,59221.944,258831357.28619,0
1756972800000,4368.80,4389.73,4362.13,4366.82,144764.050,1756976399999,633900850.41464,159765,77727.363,340442178.82053,0
1756976400000,4366.83,4393.44,4366.83,4393.28,80918.723,1756979999999,354595661.34145,114988,44503.190,195031186.56192,0
1756980000000,4393.28,4432.00,4390.00,4405.14,232701.472,1756983599999,1026780684.80448,236799,121006.283,533955800.79331,0
1756983600000,4405.15,4430.00,4390.01,4404.40,171414.002,1756987199999,756228645.39002,209328,85005.984,375104608.95470,0
1756987200000,4404.40,4426.86,4380.82,4414.37,291546.550,1756990799999,1283334343.53430,331470,135017.630,594471714.38314,0
1756990800000,4414.36,4417.67,4364.14,4375.99,295194.264,1756994399999,1294476936.68123,374712,140702.565,617043283.05046,0
1756994400000,4375.99,4380.66,4326.00,4339.68,525959.526,1756997999999,2286347322.85569,513811,246656.492,1072241540.91323,0
1756998000000,4339.69,4344.55,4291.00,4302.61,441048.791,1757001599999,1901208800.44611,423135,202730.560,873816729.45795,0
1757001600000,4302.62,4317.77,4283.33,4294.64,258412.588,1757005199999,1110904465.41561,285337,129049.344,554870318.14788,0
1757005200000,4294.64,4320.99,4293.47,4303.02,128039.742,1757008799999,551868083.66905,169983,67961.706,292938741.65789,0
1757008800000,4303.02,4316.00,4268.00,4271.51,269802.943,1757012399999,1157283409.23719,289249,124704.618,535103898.15982,0
1757012400000,4271.52,4285.96,4263.00,4273.83,146265.462,1757015999999,625008941.46443,214111,70786.364,302527379.73189,0
1757016000000,4273.83,4307.83,4270.41,4303.07,125017.980,1757019599999,537028100.89967,172443,71188.854,305731124.51690,0
1757019600000,4303.08,4325.00,4300.00,4316.37,71047.594,1757023199999,306413121.04559,97230,40164.093,173235623.72160,0
1757023200000,4316.38,4351.23,4313.73,4339.52,143290.784,1757026799999,620302069.15827,153091,79655.208,344988447.22753,0
1757026800000,4339.52,4348.98,4293.73,4295.68,148445.624,1757030399999,641021467.05185,187959,63231.753,273072438.65128,0
1757030400000,4295.68,4311.75,4287.16,4298.88,134843.162,1757033999999,579769240.27888,190957,71000.308,305321117.34250,0
1757034000000,4298.89,4331.15,4295.74,4323.76,94022.997,1757037599999,405900921.16812,144458,50720.306,218936221.52726,0
1757037600000,4323.76,4333.43,4295.65,4321.58,132250.237,1757041199999,570660274.25009,180126,58041.670,250519981.80529,0
1757041200000,4321.59,4330.00,4295.00,4326.50,122943.693,1757044799999,530206431.91519,149134,65508.529,282581545.09261,0
1757044800000,4326.51,4332.77,4314.05,4328.01,62558.582,1757048399999,270461526.72416,101533,32379.277,140003372.87896,0
1757048400000,4328.01,4340.71,4324.84,4336.23,84515.156,1757051999999,366250070.95554,113981,47477.825,205767016.58927,0
1757052000000,4336.22,4339.51,4320.09,4330.49,85010.973,1757055599999,368034461.48457,112961,38893.747,168393047.75218,0
1757055600000,4330.49,4426.77,4329.79,4415.00,523479.720,1757059199999,2295228865.38071,483236,280216.736,1227814784.92612,0
1757059200000,4415.00,4418.79,4385.00,4404.41,287562.334,1757062799999,1265049580.65274,259804,120432.251,529773357.67763,0
1757062800000,4404.41,4407.71,4370.50,4395.65,219718.703,1757066399999,964159140.53326,210948,109278.137,479565022.78483,0
1757066400000,4395.66,4421.20,4393.22,4408.31,160681.250,1757069999999,708355828.01509,192486,88311.846,389294240.91735,0
1757070000000,4408.32,4425.00,4404.69,4415.57,149876.076,1757073599999,661718480.90985,220111,74196.966,327644216.85939,0
1757073600000,4415.56,4494.45,4405.00,4469.39,909584.948,1757077199999,4045616355.78021,881588,487974.768,2171440664.78289,0
1757077200000,4469.39,4478.51,4432.09,4441.23,405941.096,1757080799999,1809441154.83754,541408,186338.544,830641893.53346,0
1757080800000,4441.22,4441.22,4261.10,4271.00,1430004.547,1757084399999,6188901292.46023,1281240,683780.094,2958393416.98702,0
1757084400000,4270.99,4302.51,4252.47,4280.44,468448.763,1757087999999,2005666654.38971,508367,239597.973,1026096946.66129,0
1757088000000,4280.45,4301.55,4271.41,4294.88,174489.118,1757091599999,747917708.17049,246340,89646.878,384293213.66769,0
1757091600000,4294.89,4296.00,4270.00,4287.31,128916.037,1757095199999,552127608.59494,196518,57132.923,244738050.78580,0
1757095200000,4287.32,4315.00,4281.10,4310.39,155280.785,1757098799999,667671579.90133,190252,79666.644,342590480.09075,0
1757098800000,4310.40,4329.53,4303.75,4328.97,154498.173,1757102399999,667429661.66594,180900,75890.150,327874727.04637,0
1757102400000,4328.96,4340.88,4319.01,4336.24,107324.230,1757105999999,464720627.78904,136481,50469.319,218581326.82969,0
1757106000000,4336.24,4336.86,4285.00,4294.51,225575.429,1757109599999,971478756.96027,259713,101441.597,436901218.59542,0
1757109600000,4294.52,4317.88,4292.83,4310.69,70412.062,1757113199999,303178325.06629,115719,39500.201,170086660.39165,0
1757113200000,4310.70,4317.24,4302.16,4305.71,38419.414,1757116799999,165523311.72397,71601,16768.990,72251832.97252,0
1757116800000,4305.71,4327.00,4300.67,4320.95,70874.488,1757120399999,305836356.31391,112973,37808.079,163160992.64918,0
1757120400000,4320.94,4323.57,4310.50,4316.31,36147.785,1757123999999,156077145.93712,70818,17040.579,73581413.42056,0
1757124000000,4316.32,4321.88,4302.32,4321.21,54322.844,1757127599999,234217607.60302,85066,27047.022,116642772.50935,0
1757127600000,4321.22,4323.31,4314.60,4318.36,44624.545,1757131199999,192727700.54626,67257,20101.833,86816399.40268,0
1757131200000,4318.36,4318.36,4301.10,4307.45,52132.160,1757134799999,224563617.20097,72436,23452.798,101027006.08050,0
1757134800000,4307.46,4310.30,4288.40,4292.79,90042.660,1757138399999,386836494.23681,107650,34966.444,150252698.20810,0
1757138400000,4292.80,4305.29,4290.99,4300.83,36170.376,1757141999999,155502202.16907,65904,19584.509,84204887.54918,0
1757142000000,4300.84,4312.00,4298.02,4310.35,36737.784,1757145599999,158179710.29174,60900,20055.594,86354392.45332,0
1757145600000,4310.35,4313.36,4303.00,4308.69,34139.101,1757149199999,147084186.43611,60027,16085.912,69310849.38112,0
