open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1769904000000,2450.38,2474.98,2444.26,2450.80,197043.337,1769907599999,484529415.66444,537547,104406.271,256724504.39898,0
1769907600000,2450.80,2454.34,2428.14,2443.30,187740.444,1769911199999,457966305.26775,405474,85061.254,207513502.78254,0
1769911200000,2443.30,2460.69,2438.48,2451.14,95637.937,1769914799999,234318492.52288,286153,47514.620,116429427.63554,0
1769914800000,2451.14,2455.36,2436.39,2444.17,84211.626,1769918399999,205763205.49540,217914,42869.006,104753850.43887,0
1769918400000,2444.18,2453.53,2440.22,2447.05,74028.865,1769921999999,181249853.51330,174612,37151.164,90957437.39317,0
1769922000000,2447.04,2448.39,2422.79,2429.60,147600.235,1769925599999,359495867.26277,264633,69010.992,168129300.38756,0
1769925600000,2429.60,2439.12,2406.05,2417.52,170266.139,1769929199999,412326920.14542,303747,77160.787,186904217.26392,0
1769929200000,2417.52,2439.99,2392.04,2409.99,327088.748,1769932799999,788554674.97711,500046,147573.307,355944109.28561,0
1769932800000,2409.99,2427.21,2395.19,2411.71,244883.595,1769936399999,590407999.71406,399007,125929.280,303660471.49495,0
1769936400000,2411.72,2436.99,2405.15,2431.00,125507.266,1769939999999,303844831.67896,262444,68576.759,166104756.69045,0
1769940000000,2431.00,2437.95,2374.65,2379.61,355327.086,1769943599999,852802805.43026,620910,147813.522,354792267.05148,0
1769943600000,2379.60,2423.66,2379.60,2410.65,243477.751,1769947199999,585125397.45835,430968,123669.689,297075012.30403,0
1769947200000,2410.65,2411.31,2382.70,2394.80,175613.461,1769950799999,421009111.50907,334718,80687.734,193466338.26785,0
1769950800000,2394.80,2409.59,2367.83,2380.01,204673.673,1769954399999,488930742.51365,394033,95201.350,227429067.91335,0
1769954400000,2380.02,2388.19,2325.09,2371.69,718349.701,1769957999999,1694240646.11670,1227817,350403.585,826787166.86788,0
1769958000000,2371.69,2371.89,2284.68,2314.57,856084.782,1769961599999,1983693519.36902,1596524,398708.293,923885152.75675,0
1769961600000,2314.57,2331.71,2282.06,2302.80,496522.401,1769965199999,1145772195.92154,1197526,237719.181,548596634.89043,0
1769965200000,2302.79,2320.57,2295.23,2313.08,273766.894,1769968799999,631287311.61386,677448,145835.250,336306710.09322,0
1769968800000,2313.07,2378.09,2312.14,2349.95,464421.235,1769972399999,1091188388.76727,958395,249332.078,585796115.35363,0
1769972400000,2349.95,2356.20,2304.59,2319.29,251517.122,1769975999999,585580827.60117,564286,115286.210,268456111.45158,0
1769976000000,2319.29,2348.21,2296.13,2315.08,292031.917,1769979599999,678081410.32016,721018,142076.592,330056553.02840,0
1769979600000,2315.08,2318.33,2276.00,2289.18,275960.922,1769983199999,634406927.32971,805386,132022.780,303658628.36934,0
1769983200000,2289.18,2334.13,2285.60,2317.80,261047.031,1769986799999,603472385.10397,655782,140844.982,325602181.99910,0
1769986800000,2317.81,2320.57,2218.00,2269.04,961798.135,1769990399999,2173177821.15080,1807007,457084.128,1032756564.38247,0
1769990400000,2269.03,2322.71,2240.13,2291.44,451915.271,1769993999999,1037024130.36873,1179304,224889.626,516174999.69612,0
1769994000000,2291.44,2316.76,2247.59,2289.43,442812.459,1769997599999,1012452058.62676,1164303,215461.551,492743933.85067,0
1769997600000,2289.43,2299.01,2257.60,2260.53,303273.640,1770001199999,691076987.87649,904283,152636.699,347870045.72025,0
1770001200000,2260.53,2266.00,2163.21,2237.41,1154853.182,1770004799999,2544921851.50539,2301632,549811.911,1211802767.81477,0
1770004800000,2237.40,2267.11,2205.51,2239.70,483850.379,1770008399999,1084048608.48082,1067947,222944.910,499378445.51462,0
1770008400000,2239.71,2242.06,2183.07,2196.71,560993.612,1770011999999,1236714713.91307,1334448,259345.095,571856969.51471,0
1770012000000,2196.70,2240.00,2156.00,2226.48,803510.998,1770015599999,1767020498.52985,1601879,418034.126,920047917.36683,0
1770015600000,2226.48,2253.82,2215.20,2227.57,407258.749,1770019199999,909545776.31970,1005637,218266.581,487642351.14952,0
1770019200000,2227.56,2258.00,2227.56,2248.13,319001.107,1770022799999,716001815.57364,863661,166303.549,373328880.14470,0
1770022800000,2248.14,2317.49,2236.43,2289.77,783431.387,1770026399999,1785955019.36202,1002504,434326.703,990218114.95964,0
1770026400000,2289.77,2298.56,2272.31,2276.65,292716.473,1770029999999,668297512.03481,515278,140272.792,320330769.18380,0
1770030000000,2276.66,2297.07,2272.38,2281.21,235333.600,1770033599999,537447416.50689,450268,117818.356,269107252.05011,0
1770033600000,2281.20,2317.44,2280.78,2310.09,280061.754,1770037199999,645037835.90861,582712,150922.782,347658035.28776,0
1770037200000,2310.09,2334.68,2300.72,2326.29,301962.565,1770040799999,699901030.11707,572084,160381.470,371878795.65709,0
1770040800000,2326.29,2367.97,2295.98,2327.59,801160.649,1770044399999,1870872849.16542,1469207,386330.138,902383099.70454,0
1770044400000,2327.59,2395.40,2317.09,2370.88,651611.996,1770047999999,1539629617.01787,1558417,330093.887,780243332.55046,0
1770048000000,2370.87,2385.56,2347.78,2357.04,329928.937,1770051599999,781702959.23427,823744,160570.334,380579327.44858,0
1770051600000,2357.05,2379.99,2342.09,2355.07,254674.940,1770055199999,601656574.09401,602484,131647.588,311173173.60355,0
1770055200000,2355.07,2358.57,2332.15,2343.08,201716.297,1770058799999,472882417.53254,523832,102645.226,240676980.56744,0
1770058800000,2343.07,2349.30,2326.00,2329.75,163747.424,1770062399999,382667160.96833,425067,79165.996,185034833.90731,0
1770062400000,2329.75,2339.18,2311.47,2320.83,235532.516,1770065999999,546946494.27390,549720,114126.387,265071323.58133,0
1770066000000,2320.83,2343.93,2318.00,2340.93,129101.523,1770069599999,301361854.89799,318349,68623.979,160212047.79547,0
1770069600000,2340.93,2353.44,2334.30,2349.73,89450.749,1770073199999,209796178.46911,179020,43643.442,102365710.63959,0
1770073200000,2349.74,2353.74,2338.10,2345.55,98644.377,1770076799999,231535508.17839,229315,46168.170,108381964.96926,0
1770076800000,2345.56,2354.64,2323.49,2352.64,157985.676,1770080399999,369581582.89248,381185,79257.106,185424323.43328,0
1770080400000,2352.64,2358.60,2336.18,2353.27,95054.396,1770083999999,223200936.82913,369398,50038.026,117511575.08071,0
1770084000000,2353.27,2353.51,2295.56,2297.30,297264.113,1770087599999,689253395.13406,522249,129649.486,300811401.88253,0
1770087600000,2297.32,2344.27,2282.01,2343.10,421701.032,1770091199999,975594667.38194,632097,240508.726,556887232.02368,0
1770091200000,2343.10,2354.40,2332.24,2344.91,232812.540,1770094799999,545476742.56746,355427,117149.764,274525579.58362,0
1770094800000,2344.90,2345.24,2313.71,2315.28,187938.886,1770098399999,437304031.40861,331582,86147.884,200418484.26802,0
1770098400000,2315.28,2327.48,2296.45,2319.14,235486.378,1770101999999,544325872.45984,374883,120925.945,279616405.98102,0
1770102000000,2319.14,2333.00,2311.22,2322.00,168654.398,1770105599999,391891163.99138,355628,82719.293,192222139.13532,0
1770105600000,2322.00,2331.86,2307.78,2314.62,181074.936,1770109199999,420168307.44084,377337,85976.890,199517006.16712,0
1770109200000,2314.62,2317.86,2259.77,2290.88,636754.900,1770112799999,1455524362.69614,708997,294247.529,672565069.86995,0
1770112800000,2290.87,2298.31,2275.00,2280.49,167375.052,1770116399999,382580374.28894,318889,81434.433,186185311.48505,0
1770116400000,2280.50,2287.34,2269.29,2275.63,203095.069,1770119999999,462736685.94638,340215,109027.587,248489304.46105,0
