open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754384400000,114239.80,114783.80,114239.80,114649.70,3903.539,1754387999999,447127805.82370,77303,2144.633,245647705.15630,0
1754388000000,114649.70,115057.00,114530.10,114799.60,4767.070,1754391599999,547513537.57640,106842,2721.815,312657451.22550,0
1754391600000,114799.70,114934.40,114700.00,114782.00,1990.943,1754395199999,228534012.35400,55311,919.616,105564122.62190,0
1754395200000,114782.10,114860.10,113407.10,113897.00,11025.173,1754398799999,1257524277.38300,224301,4934.702,562734162.65680,0
1754398800000,113897.00,114530.00,113812.90,114322.60,6117.279,1754402399999,698325898.48000,164794,3073.124,350829046.40030,0
1754402400000,114322.60,114341.90,112582.40,112975.60,22213.271,1754405999999,2514223764.44940,438775,10103.663,1143629776.70660,0
1754406000000,112975.60,113192.00,112625.10,112871.80,9433.298,1754409599999,1064885795.23960,226280,4442.866,501571779.69400,0
1754409600000,112871.70,113318.40,112755.10,113120.00,5499.499,1754413199999,621610505.22990,144642,2652.874,299860149.20140,0
1754413200000,113120.10,113641.20,113034.40,113579.70,4869.781,1754416799999,552051612.26020,109357,2486.235,281928035.36940,0
1754416800000,113579.70,113613.50,113195.90,113595.90,2955.419,1754420399999,335228867.60150,101646,1261.270,143062820.42540,0
1754420400000,113595.90,113731.70,113343.60,113573.10,2958.502,1754423999999,336086302.02580,87604,1384.140,157247786.77280,0
1754424000000,113573.80,113948.00,113443.90,113655.80,3297.657,1754427599999,374989431.21080,77884,1680.838,191158215.55600,0
1754427600000,113655.80,113833.00,113509.60,113544.00,1837.414,1754431199999,208871062.97390,47890,759.485,86330582.76630,0
1754431200000,113544.00,113944.60,113240.10,113910.00,3725.361,1754434799999,423347172.71090,76758,1656.117,188132950.06930,0
1754434800000,113910.00,114178.40,113866.40,114069.60,2633.081,1754438399999,300286003.60590,58727,1338.221,152615445.38570,0
1754438400000,114069.60,114091.30,113694.00,113834.50,2602.593,1754441999999,296406626.26590,70468,1104.661,125793495.59640,0
1754442000000,113834.50,113893.70,113534.30,113777.30,2872.234,1754445599999,326563541.50080,77559,1150.350,130803114.89430,0
1754445600000,113777.20,113789.10,113444.80,113588.70,1922.515,1754449199999,218399338.38650,54935,906.019,102928396.46340,0
1754449200000,113588.80,113621.80,113355.50,113470.10,1789.657,1754452799999,203093284.31600,49651,882.627,100167592.28790,0
1754452800000,113470.20,113547.60,113304.50,113385.70,2145.184,1754456399999,243258680.90720,49773,998.783,113267183.10020,0
1754456400000,113385.80,114390.20,113340.30,114114.80,7411.937,1754459999999,845131886.83740,150192,3991.507,455101773.20570,0
1754460000000,114114.80,114159.30,113878.80,114042.20,2273.364,1754463599999,259181928.83270,65637,1141.884,130184675.49440,0
1754463600000,114042.30,114259.10,113965.40,114179.20,2513.172,1754467199999,286867389.65910,58399,1300.221,148411990.72730,0
1754467200000,114179.20,114213.60,113663.30,113900.10,3725.348,1754470799999,424413754.81860,73691,1652.738,188281644.33490,0
1754470800000,113900.10,114337.10,113862.50,114049.60,3161.371,1754474399999,360651962.47800,70399,1503.671,171542283.56400,0
1754474400000,114049.50,114187.20,113835.30,114019.20,2357.206,1754477999999,268758827.65830,59384,1133.482,129240465.39490,0
1754478000000,114019.20,114372.70,113953.20,114188.00,2563.574,1754481599999,292727374.52080,60586,1262.799,144206896.44510,0
1754481600000,114187.90,114289.30,113743.10,113872.70,3918.482,1754485199999,446666785.33600,92089,1787.182,203715138.28380,0
1754485200000,113872.70,114364.70,113520.00,114218.60,8424.412,1754488799999,960375229.58950,206106,4297.474,489990946.76120,0
1754488800000,114218.50,115179.20,113807.40,115142.70,12097.699,1754492399999,1385286239.85440,256960,6693.145,766637848.25350,0
1754492400000,115142.60,115488.00,114775.50,115366.30,13335.199,1754495999999,1535165542.55240,243858,7118.000,819665565.29330,0
1754496000000,115366.20,115438.30,114867.00,115088.50,7247.331,1754499599999,834620280.40690,135390,2727.118,314020115.03360,0
1754499600000,115088.40,115475.20,114972.90,115465.60,3493.894,1754503199999,402674019.43080,81346,1958.731,225741277.75470,0
1754503200000,115465.60,115674.20,115211.50,115378.80,5365.346,1754506799999,619578516.96230,115655,2668.131,308153506.43720,0
1754506800000,115378.70,115484.00,115072.30,115215.10,2518.876,1754510399999,290369618.56200,65616,1193.757,137605985.91250,0
1754510400000,115215.00,115228.50,114950.10,114989.50,1975.647,1754513999999,227325845.37430,45838,852.785,98126518.77570,0
1754514000000,114989.60,115183.30,114732.80,115010.50,2258.216,1754517599999,259640477.87920,47873,1046.373,120324421.84640,0
1754517600000,115010.50,115166.60,114988.00,115046.40,1464.924,1754521199999,168576180.73850,42964,671.100,77223898.84260,0
1754521200000,115046.40,115065.60,114911.00,114941.00,1160.489,1754524799999,133413187.73060,32961,467.229,53713705.97840,0
1754524800000,114941.00,114970.20,114810.00,114847.20,1536.467,1754528399999,176518539.87710,36475,768.735,88317356.62410,0
1754528400000,114847.20,115144.00,114520.00,114703.60,3328.814,1754531999999,382290022.58770,71661,1697.359,194937772.81260,0
1754532000000,114703.60,114828.70,114333.60,114507.20,3935.500,1754535599999,450998966.59090,90035,1807.818,207203814.19700,0
1754535600000,114507.20,114578.50,114347.30,114500.80,2046.863,1754539199999,234303399.59500,52183,1175.075,134516020.60310,0
1754539200000,114500.90,114615.30,114211.40,114308.50,2700.933,1754542799999,308957001.98990,52996,1341.238,153442720.02690,0
1754542800000,114308.50,114530.00,114222.00,114530.00,2946.040,1754546399999,337053884.62930,57602,1946.680,222717204.11900,0
1754546400000,114529.90,114749.90,114450.20,114603.00,2936.164,1754549999999,336467295.74850,63807,1651.234,189225657.08820,0
1754550000000,114603.10,114834.40,114591.40,114751.10,2096.799,1754553599999,240580038.54060,48843,1086.031,124605341.38670,0
1754553600000,114751.20,115149.70,114750.00,114913.30,4117.909,1754557199999,473482978.62610,80755,2167.256,249190193.74950,0
1754557200000,114913.30,115040.70,114794.90,115020.40,2520.526,1754560799999,289650939.70720,48537,1472.430,169206227.73760,0
1754560800000,115020.50,116386.60,114988.80,116291.40,23015.050,1754564399999,2666337869.59730,322018,13545.336,1569115920.29560,0
1754564400000,116291.50,116782.60,116291.50,116469.10,11327.780,1754567999999,1320133822.95780,169035,5443.478,634389179.97090,0
1754568000000,116469.10,116547.10,115950.10,116323.80,7992.833,1754571599999,929475203.79500,125311,3539.336,411598337.15330,0
1754571600000,116323.80,116740.30,116143.60,116590.70,6526.222,1754575199999,759998956.27280,134119,3213.333,374265263.77720,0
1754575200000,116590.70,116631.60,116145.00,116313.20,6298.038,1754578799999,732792613.03100,146213,2708.383,315131069.17510,0
1754578800000,116313.20,116747.60,116173.70,116634.60,4158.924,1754582399999,484646963.06530,105070,2119.744,247061156.51500,0
1754582400000,116634.60,116711.80,115555.20,116199.20,9394.845,1754585999999,1090676250.04770,183669,3802.472,441443533.68470,0
1754586000000,116199.20,116518.20,116051.90,116451.20,4747.433,1754589599999,552225108.25260,118192,2427.130,282352979.83530,0
1754589600000,116451.20,116537.80,116100.00,116504.60,4746.054,1754593199999,551943531.04230,79406,3080.972,358306417.34750,0
1754593200000,116504.50,117487.20,116427.50,117407.60,12597.846,1754596799999,1474539143.73090,184482,7565.699,885514395.94690,0
1754596800000,117407.50,117450.00,117073.30,117120.40,5330.454,1754600399999,625168806.64420,93720,2539.768,297872452.82900,0
1754600400000,117120.40,117299.80,116942.20,117029.90,2516.666,1754603999999,294815794.61900,54755,1124.413,131723825.54550,0
1754604000000,117029.90,117580.00,117020.80,117500.10,5142.818,1754607599999,603618303.67340,103654,3030.484,355684487.72700,0
1754607600000,117500.10,117523.50,117230.70,117419.90,2448.077,1754611199999,287300802.30600,55063,1066.413,125139105.76550,0
1754611200000,117419.90,117591.80,116821.80,117216.50,7081.005,1754614799999,830108606.88540,200820,3029.087,355152844.11370,0
1754614800000,117216.40,117216.50,116735.50,116843.00,4398.764,1754618399999,514296745.71250,150906,2175.456,254352771.69720,0
1754618400000,116843.00,116879.20,116643.90,116655.60,2736.834,1754621999999,319518096.42880,67641,1154.071,134748113.25480,0
1754622000000,116655.70,116942.30,116639.90,116692.20,3106.436,1754625599999,362778111.79400,67297,1643.671,191956343.85500,0
1754625600000,116692.20,116823.60,116615.30,116700.00,1797.847,1754629199999,209840212.18440,41904,962.999,112401138.00120,0
1754629200000,116700.00,116702.00,116455.80,116484.00,2453.491,1754632799999,285981239.39310,45371,962.866,112243957.82910,0
1754632800000,116484.00,116713.90,116342.00,116686.10,3540.988,1754636399999,412581438.58530,80027,1765.202,205668755.45510,0
1754636400000,116686.10,116917.10,116501.70,116772.00,3128.231,1754639999999,365298294.22100,85557,1596.871,186476924.41040,0
1754640000000,116772.00,116880.00,116387.40,116570.40,3518.471,1754643599999,410229607.59410,74299,1737.948,202650011.29280,0
1754643600000,116570.40,116682.90,116433.60,116628.90,1918.854,1754647199999,223632451.72670,43115,837.000,97552117.18590,0
1754647200000,116628.90,116677.30,116256.00,116496.60,2423.969,1754650799999,282255891.32490,52948,1122.224,130698985.23320,0
1754650800000,116496.50,116864.00,116494.80,116840.50,2194.714,1754654399999,256209137.47390,49561,1202.342,140361634.10410,0
1754654400000,116840.60,116840.60,116447.40,116450.40,2575.540,1754657999999,300260720.85350,53920,968.366,112889941.26520,0
